chunk_id,manuscript_title,country,context,text
pu_25337,"Aveiro, Museu de Aveiro, MAV, 24CD - PT/MA/ANTF 4; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 24CD - PT/MA/ANTF 4; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: 1489 | Century of production: 15 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 84 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Isabel Luís, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Processional [Religious Texts]","Original: Este livro p[ro]cessional he do mosteyro de Jh[es]u. Acabousse sexta feyra xviii de Setembº. Era de mil lxxxix. Screveo Isabel Luys freyra do dicto convento. Translation: This processional book is from the monastery of Jesus. It was finished on Friday, the 18th of September, in the year 1389. It was written by Isabel Luys, nun of the said convent."
pu_25338,"Aveiro, Museu de Aveiro, MAV, 25CD - PT/MA/ANTF 39; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 25CD - PT/MA/ANTF 39; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: 1489 | Century of production: 15 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 90 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Isabel Luís, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Processional [Religious Texts]","Original: Este livro p[ro]cessional he do mosteyro de Jh[es]u. Acabousse aos xxviii de Novembº. Era de lxxxix Screveo Isabel Luys freyra do dicto convento. Translation: This processional book is from the monastery of Jesus. It was finished on the 28th of November, in the year 1389. It was written by Isabel Luys, nun of the said convent."
pu_25339,"Aveiro, Museu de Aveiro, MAV, 26CD; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 26CD; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: 1480-1482 | Century of production: 15 | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Decoration presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Leonor de Menezes, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Processional [Religious Texts]",Original: Este livro p[ro]cessyonal he do moesteyro de Jh[es]u [e] escreveu a_madre p[ri]oressa dona lyanor de meneses Translation: This processional book is from the monastery of Jesus and was written by the abbess Dona Lyanor de Meneses.
pu_25340,"Aveiro, Museu de Aveiro, MAV, 32CD - PT/MA/COD 15; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 32CD - PT/MA/COD 15; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: 1491 | Century of production: 15 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 97 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Isabel Luís, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Ritual [Religious Texts]","Original: Este liv[ro] he do Mostey[ro] de Jh[es]u da veiro acabousse de escrev[er] sabado xxii dias de Jully Era de mil . iiii . Ri . Escreveo isabel . luis . freyra do d[i]cto c[on]vēto. Translation: This book is from the Monastery of Jesus of Aveiro. It was completed on Saturday, the 22nd of July, in the year 1404. Written by Isabel Luís, nun of the said convent."
pu_25343,"Aveiro, Museu de Aveiro, MAV, 5CD; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 5CD; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: c. 1482-1500 | Century of production: 15 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 146 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Maria de Ataíde, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Antiphonary [Religious Texts]","Original: Este livro screveo e apontou a muyto virtuosa madre Maria Dathayde  prioresa deste Moesteyro de Jhesu, nosso Senhor Translation: This book was written and pointed out by the very virtuous Mother Maria Datayde, Prioress 81 of this Monastery of Jesus our Lord."
pu_25347,"Aveiro, Museu de Aveiro, MAV, 8CD; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 8CD; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: c. 1482-1490 | Century of production: 15 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 167 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Maria de Ataíde, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Antiphonary [Religious Texts]","Original: Este livro screveo e apontou a muito virtuosa madre: Maria Dathayde: prioresa  deste moesteyro de Nosso Senhor Jhesu dAveyro. Translation: “This book was written and pointed out by the very virtuous Mother Maria Datayde, Prioress of this Monastery of our Lord Jesus of Aveiro.”"
pu_25348,"Aveiro, Museu de Aveiro, MAV, 9CD; Full manuscript",Portugal,"Manuscript: Aveiro, Museu de Aveiro, MAV, 9CD; Full manuscript | Country: Portugal | City: Aveiro | Region: Centro | Dating: 1488 | Century of production: 15 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Jesus of Aveiro, Dominican, Aveiro, Portugal, 1462 | Scribes: Maria de Ataíde, Aveiro, Female (Female, Religious); Isabel Luís, Aveiro, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Antiphonary [Religious Texts]","Original: “Este livro he do Mosteyro de Jhesus.  Escreueo a madre prioressa Maria datayde  ataa ho officio de Sancta Cruz de Setembro.  E acabou soror Ysabel Luys, freyra do dito  Conuento. Acabou de escrever e iluminar a  XXIX de Agosto. Era de BXXXBIII”. Translation: “This book is from the Monastery of Jesus. It was written by the Mother Prioress Maria Dathayde, at the office of Saint [Cross] of September. And it was finished by Sister Isabel Luys, nun of the said convent, who completed the writing and illumination on the 29th day of August. It was the year 1483.”"
pu_25201,"Averbode, NA, 1 (BNM); Full manuscript",Belgium,"Manuscript: Averbode, NA, 1 (BNM); Full manuscript | Country: Belgium | City: Oplinter | Region: Flemish Region | Dating: 1568 | Century of production: 16 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Musical notation presence: FALSE | Monasteries: Maagdendael Abbey, Cistercian, Oplinter, Belgium | Scribes: Maria Happaerts, Oplinter, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Statutes of Maagdendal Abbey (Oplinter) [Philosophical, and Scholarly Texts]","Original: Eynt dat boeck der diffinitien vergadert int jaer ons heren .M.CCC.XVII. ende vanden paus gheconfirmeert. alle andere diffinitien weder ropen. uyten latijn in duytschen ghestelt bij vrouwe marie happarts abdisse des cloesters van meechdendael bij oplintere Anno domini xv[c] lxviii Translation: This book of the definitions was compiled in the year of our Lord 1317 and confirmed by the Pope, calling back all other definitions. Translated from Latin into German by Lady Marie Happarts, abbess of the monastery of Mechelen at Oplinter, in the year of our Lord 1568."
pu_25235,"Bamberg, Bibliothek des Metropolitankapitels, MS. 29; Full manuscript",Germany,"Manuscript: Bamberg, Bibliothek des Metropolitankapitels, MS. 29; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 1494 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 423 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Klara, Poor Clares, Nuremberg, Germany,-
1525 | Scribes: Heinrich Vigilis von Weißenburg, Male (Male); Barbara Stromer, Nuremberg, Female (Female, Religious) | Texts copied: Heinrich Vigilis von Weißenburg, Male, Sermons, German (DE, GER) [Religious Texts]",Original: swester Barbara stromerin [...] in dem jar sy gestorben ist Translation: Sister  Barbara Stromerin [...] in the year she died
pu_22830,"Bamberg, Staatsbibliothek, Hist. 146; Full manuscript",Germany,"Manuscript: Bamberg, Staatsbibliothek, Hist. 146; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 4th quarter of the 14th century (around 1380/90, before 1393) | Century of production: 14 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 224 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Klara, Poor Clares, Nuremberg, Germany,-
1525 | Scribes: Saint Clare of Assisi, Female (Female); Katharina Hoffmann, Nuremberg, Female (Female, Religious) | Texts copied: Saint Clare of Assisi, Female, Book of Saint Clare, Latin (LA, LAT) [Religious Texts]","Original: Schl. mit roth geschriebenen Versen: Swer an disem bvch werd lesen -Der schal des gemant . wesen -Daz er gedenk dvrch got: swester -katherin · hofmenin dez ist ir not -Die daz bvch geschriben hat --Daz ir got helf avz aller nat -vnd geb ir ze lon -Die himelischen kron -Amen Translation: Whoever reads in this book shall be remembered, that he may remember God: Sister Katherine Hofmenin is in need, who has written this book — may God help her out of all trouble and give her as reward the heavenly crown. Amen."
pu_25257,"Bamberg, Staatsbibliothek, Hist. 147; f. 1-214v",Germany,"Manuscript: Bamberg, Staatsbibliothek, Hist. 147; f. 1-214v | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: Last quarter of the 14th century | Century of production: 14 | Material: parchment | Colophon language: German (DE, GER) | Extent: f. 1-214v | Number of folios: 214 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Klara, Poor Clares, Nuremberg, Germany,-
1525 | Scribes: Saint Clare of Assisi, Female (Female); Ms. Bamberg Hist. 147 Unidentified hand A, Nuremberg, Female (Female, Religious); Margarethe von Wiesenthau, Nuremberg, Female (Female, Religious) | Texts copied: Saint Clare of Assisi, Female, Book of Saint Clare, Latin (LA, LAT) [Religious Texts]","Original: Muz dir got geben daz du alle zeit seist mit ym Amen) unn ich auch M. Wisentaverinn Translation: “(May God grant you that you are always with Him, Amen) and I as well, M. Wisentaverinn (Margarethe von Wiesenthan, former abbess of the Poor Clares of Nuremberg until 1403).” HKOL states: f.183, Schl.: ‘and may God grant you that you are always with Him, Amen.’ Then outlined in red ink: ‘and I as well, M. Wisentaverinn.’”"
pu_22446,"Bamberg, Staatsbibliothek, Hist. 148; full manuscript",Germany,"Manuscript: Bamberg, Staatsbibliothek, Hist. 148; full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 2nd half of the 14th century (around 1363?) | Century of production: 14 | Material: parchment | Colophon language: German (DE, GER) | Extent: full manuscript | Number of folios: 147 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Klara, Poor Clares, Nuremberg, Germany,-
1525 | Scribes: Theodoric of Apolda, Male (Male); Katharina Hoffmann, Nuremberg, Female (Female, Religious) | Texts copied: Theodoric of Apolda, Male, Life of Saint Elisabeth, Latin (LA, LAT) [Religious Texts]",Original: Auch die ez schraip mit irr hant Katherina Hofmenin ist sie genant. Translation: Also this she wrote with her hand — Katherina Hofmenin is her name.
pu_22879,"Bamberg, Staatsbibliothek, Hist. 152; Full manuscript",Germany,"Manuscript: Bamberg, Staatsbibliothek, Hist. 152; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 1406-1424 (First quarter, after 1406) | Century of production: 16 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 151 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Klara, Poor Clares, Nuremberg, Germany,-
1525 | Scribes: Agnes Sampach, Langheim, Female (Female, Religious)","Original: Do ich agnes sampachinn sein phlegerin was Translation: When I, Agnes Sampaich, was her caregiver.”"
pu_25268,"Bamberg, Staatsbibliothek, Hist. 154; Full manuscript",Germany,"Manuscript: Bamberg, Staatsbibliothek, Hist. 154; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 1451 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 164 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Katharina, Dominican, Nuremberg, Germany, 1295 | Scribes: Kunigund Niklasin, Nuremberg, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Legend of Saint Catherine of Alexandria [Religious Texts]","Original: Das puch ist aussgeschriben worden, do man czalt noch unsers lieben herren Iesu xpi gepurt 1451 iar, acht tag vor sant Maria Magdalenatag. Pit den almechtigen god und...s. Katherina fu""r die schreiberin, die dise legent geschriben hat in ir. Das werd war . Amen.' Translation: his book was copied in the year of our dear Lord Jesus Christ, 1451, eight days before the feast of St. Mary Magdalene. Pray to Almighty God and St. Catherine for the scribe who wrote this legend in her love, so that Almighty God may be praised for it, Let this be true. Amen."
pu_25279,"Bamberg, Staatsbibliothek, Hist. 159; Full manuscript",Germany,"Manuscript: Bamberg, Staatsbibliothek, Hist. 159; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 4th quarter of the 14th century (before 1387) | Century of production: 14 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 273 | Monasteries: Saint Klara, Poor Clares, Nuremberg, Germany,-
1525 | Scribes: Adelheid von Streitberg, Nuremberg, Female (Female, Religious)","Original: Ich swester Alheit von Streytperg han daz puch geschriben... unn ze eren den dreyn geswister ... Maria Mag. Martha. Lazarus. unn ich pit begirlich alle ... daz si mein ze gedanken. un meiner liben swester Petersn ... und swester Ma/ Rabenekerin. Translation: I, Sister Alheit von Streytperg, have written this book… in honor of the three siblings… Mary Magdalene, Martha, and Lazarus. And I earnestly ask all… that they remember me, and my dear Sister Petersn… and Sister M[a] Rabenekerin."
